Node1,Node2,Flow
0,1.0,-0.12368334624587855
1,2.0,0.32397670596703626
2,3.0,-0.17174947579212582
3,4.0,-0.17174947598303875
4,1.0,-0.27429220747983124
0,4.0,-0.06408920628630513
0,1.0,-0.12368334624587855
4,0.0,0.03845352377178308
0,2.0,0.3499094240280665
1,-inf,-0.13900761527632893
2,-inf,0.8456356059724429
1,-inf,-0.7066279906038339
