Node1,Node2,Flow
0,1.0,0.05676011662056414
1,2.0,-0.08248890795101353
2,3.0,0.1795671155655122
3,4.0,0.06793862462923125
3,0.0,-0.06099914292736709
1,3.0,-0.05939658196716148
0,2.0,-0.1177592599347524
4,3.0,-0.11323104104871877
2,-inf,-0.7771725288723003
4,-inf,0.18116966597917844
1,-inf,0.19864561479784443
2,-inf,0.3973572475306716
