Node,time,pressure,concentration,people,size
Node 0,0,7.447263715295561,400.0,7,42
Node 0,5,7.447263715295561,403.3333333333333,7,42
Node 0,10,7.447263715295561,406.666616188665,7,42
Node 0,15,7.447263715295561,409.9998482707759,7,42
Node 0,20,7.447263715295561,413.3330292925604,7,42
Node 0,25,7.447263715295561,416.6661589748044,7,42
Node 0,30,7.447263715295561,419.9992370459689,7,42
Node 0,35,7.447263715295561,423.3322632419805,7,42
Node 0,40,7.447263715295561,426.6652373060263,7,42
Node 0,45,7.447263715295561,429.9981589883556,7,42
Node 0,50,7.447263715295561,433.3310280460864,7,42
Node 0,55,7.447263715295561,436.66384424301714,7,42
Node 0,60,7.447263715295561,439.99660734944416,7,42
Node 0,65,7.447263715295561,443.32931714198355,7,42
Node 0,70,7.447263715295561,446.66197340339824,7,42
Node 0,75,7.447263715295561,449.9945759224296,7,42
Node 0,80,7.447263715295561,453.32712449363385,7,42
Node 0,85,7.447263715295561,456.6596189172229,7,42
Node 0,90,7.447263715295561,459.9920589989092,7,42
Node 0,95,7.447263715295561,463.32444454975564,7,42
Node 0,100,7.447263715295561,466.6567753860286,7,42
Node 0,105,7.447263715295561,469.98905132905577,7,42
Node 0,110,7.447263715295561,473.32127220508744,7,42
Node 0,115,7.447263715295561,476.6534378451618,7,42
Node 0,120,7.447263715295561,479.9855480849738,7,42
Node 0,125,7.447263715295561,483.3176027647477,7,42
Node 0,130,7.447263715295561,486.64960172911293,7,42
Node 0,135,7.447263715295561,489.9815448269838,7,42
Node 0,140,7.447263715295561,493.3134319114418,7,42
Node 0,145,7.447263715295561,496.64526283962175,7,42
Node 0,150,7.447263715295561,499.9770374726007,7,42
Node 0,155,7.447263715295561,503.3087556752902,7,42
Node 0,160,7.447263715295561,506.6404173163309,7,42
Node 0,165,7.447263715295561,509.972022267991,7,42
Node 0,170,7.447263715295561,513.3035704060666,7,42
Node 0,175,7.447263715295561,516.6350616097849,7,42
Node 0,180,7.447263715295561,519.9664957617108,7,42
Node 0,185,7.447263715295561,523.2978727476552,7,42
Node 0,190,7.447263715295561,526.6291924565862,7,42
Node 0,195,7.447263715295561,529.9604547805425,7,42
Node 0,200,7.447263715295561,533.2916596145495,2,42
Node 0,205,7.447263715295561,534.2418544755852,2,42
Node 0,210,7.447263715295561,535.1920678774417,2,42
Node 0,215,7.447263715295561,536.142299035159,2,42
Node 0,220,7.447263715295561,537.0925471756946,2,42
Node 0,225,7.447263715295561,538.0428115380527,2,42
Node 0,230,7.447263715295561,538.9930913733888,2,42
Node 0,235,7.447263715295561,539.9433859450903,2,42
Node 0,240,7.447263715295561,540.8936945288357,2,42
Node 0,245,7.447263715295561,541.8440164126328,2,42
Node 0,250,7.447263715295561,542.7943508968385,2,42
Node 0,255,7.447263715295561,543.7446972941611,2,42
Node 0,260,7.447263715295561,544.6950549296462,2,42
Node 0,265,7.447263715295561,545.645423140647,2,42
Node 0,270,7.447263715295561,546.5958012767824,2,42
Node 0,275,7.447263715295561,547.5461886998798,2,42
Node 0,280,7.447263715295561,548.4965847839088,2,42
Node 0,285,7.447263715295561,549.4469889149018,2,42
Node 0,290,7.447263715295561,550.3974004908662,2,42
Node 0,295,7.447263715295561,551.3478189216867,2,42
Node 0,300,7.447263715295561,552.2982436290195,2,42
Node 0,305,7.447263715295561,553.2486740461791,2,42
Node 0,310,7.447263715295561,554.1991096180183,2,42
Node 0,315,7.447263715295561,555.1495498008015,2,42
Node 0,320,7.447263715295561,556.0999940620734,2,42
Node 0,325,7.447263715295561,557.0504418805215,2,42
Node 0,330,7.447263715295561,558.0008927458352,2,42
Node 0,335,7.447263715295561,558.9513461585608,2,42
Node 0,340,7.447263715295561,559.9018016299522,2,42
Node 0,345,7.447263715295561,560.8522586818198,2,42
Node 0,350,7.447263715295561,561.802716846376,2,42
Node 0,355,7.447263715295561,562.7531756660791,2,42
Node 0,360,7.447263715295561,563.7036346934746,2,42
Node 0,365,7.447263715295561,564.6540934910357,2,42
Node 0,370,7.447263715295561,565.6045516310027,2,42
Node 0,375,7.447263715295561,566.5550086952206,2,42
Node 0,380,7.447263715295561,567.5054642749774,2,42
Node 0,385,7.447263715295561,568.4559179708407,2,42
Node 0,390,7.447263715295561,569.4063693924957,2,42
Node 0,395,7.447263715295561,570.3568181585819,2,42
Node 0,400,7.447263715295561,571.3072638965308,5,42
Node 0,405,7.447263715295561,573.6862776709759,5,42
Node 0,410,7.447263715295561,576.0652397952833,5,42
Node 0,415,7.447263715295561,578.4441505154684,5,42
Node 0,420,7.447263715295561,580.8230100694686,5,42
Node 0,425,7.447263715295561,583.2018186874299,5,42
Node 0,430,7.447263715295561,585.5805765919814,5,42
Node 0,435,7.447263715295561,587.9592839985006,5,42
Node 0,440,7.447263715295561,590.3379411153675,5,42
Node 0,445,7.447263715295561,592.7165481442096,5,42
Node 0,450,7.447263715295561,595.0951052801381,5,42
Node 0,455,7.447263715295561,597.4736127119744,5,42
Node 0,460,7.447263715295561,599.8520706224683,5,42
Node 0,465,7.447263715295561,602.2304791885084,5,42
Node 0,470,7.447263715295561,604.6088385813246,5,42
Node 0,475,7.447263715295561,606.9871489666822,5,42
Node 0,480,7.447263715295561,609.3654105050703,5,42
Node 0,485,7.447263715295561,611.7436233518819,5,42
Node 0,490,7.447263715295561,614.121787657588,5,42
Node 0,495,7.447263715295561,616.4999035679053,5,42
Node 0,500,7.447263715295561,618.8779712239574,5,42
Node 0,505,7.447263715295561,621.2559907624301,5,42
Node 0,510,7.447263715295561,623.6339623157219,5,42
Node 0,515,7.447263715295561,626.0118860120878,5,42
Node 0,520,7.447263715295561,628.3897619757786,5,42
Node 0,525,7.447263715295561,630.7675903271751,5,42
