Node1,Node2,Flow
0,1.0,-0.6491412954372353
1,2.0,-0.23454691628685187
2,3.0,-0.15636461099165624
1,3.0,-0.5768797017656868
1,0.0,0.16228532385930883
2,3.0,-0.07818230549582812
3,-inf,-0.8114266185884176
0,-inf,0.811426618597843
