Node,time,pressure,concentration,people,size
Node 0,0,2.7092575165551716,400.0,8,41
Node 0,5,2.7092575165551716,403.9024390243902,8,41
Node 0,10,2.7092575165551716,407.7243094416701,8,41
Node 0,15,2.7092575165551716,411.4642560137649,8,41
Node 0,20,2.7092575165551716,415.1212837865004,8,41
Node 0,25,2.7092575165551716,418.6947216911835,8,41
Node 0,30,2.7092575165551716,422.1841892557104,8,41
Node 0,35,2.7092575165551716,425.58956617307854,8,41
Node 0,40,2.7092575165551716,428.9109644952809,8,41
Node 0,45,2.7092575165551716,432.14870323906683,8,41
Node 0,50,2.7092575165551716,435.30328520708895,8,41
Node 0,55,2.7092575165551716,438.37537584364037,8,41
Node 0,60,2.7092575165551716,441.36578395862483,8,41
Node 0,65,2.7092575165551716,444.27544416669446,8,41
Node 0,70,2.7092575165551716,447.1054009007272,8,41
Node 0,75,2.7092575165551716,449.8567938700816,8,41
Node 0,80,2.7092575165551716,452.53084484443684,8,41
Node 0,85,2.7092575165551716,455.1288456535737,8,41
Node 0,90,2.7092575165551716,457.65214730224164,8,41
Node 0,95,2.7092575165551716,460.10215010734737,8,41
Node 0,100,2.7092575165551716,462.48029477214897,8,41
Node 0,105,2.7092575165551716,464.7880543189966,8,41
Node 0,110,2.7092575165551716,467.0269268084723,8,41
Node 0,115,2.7092575165551716,469.19842877859054,8,41
Node 0,120,2.7092575165551716,471.30408934307195,8,41
Node 0,125,2.7092575165551716,473.3454448926227,8,41
Node 0,130,2.7092575165551716,475.32403434768605,8,41
Node 0,135,2.7092575165551716,477.24139491530167,8,41
Node 0,140,2.7092575165551716,479.09905830654924,8,41
Node 0,145,2.7092575165551716,480.8985473745852,8,41
Node 0,150,2.7092575165551716,482.6413731365337,8,41
Node 0,155,2.7092575165551716,484.3290321454868,8,41
Node 0,160,2.7092575165551716,485.9630041816227,8,41
Node 0,165,2.7092575165551716,487.5447502339856,8,41
Node 0,170,2.7092575165551716,489.07571074680453,8,41
Node 0,175,2.7092575165551716,490.5573041063735,8,41
Node 0,180,2.7092575165551716,491.9909253464918,8,41
Node 0,185,2.7092575165551716,493.37794505227913,8,41
Node 0,190,2.7092575165551716,494.7197084438534,8,41
Node 0,195,2.7092575165551716,496.0175346228959,8,41
Node 0,200,2.7092575165551716,497.27271596654435,5,41
Node 0,205,2.7092575165551716,497.02310302020834,5,41
Node 0,210,2.7092575165551716,496.82708761714855,5,41
Node 0,215,2.7092575165551716,496.68006218609605,5,41
Node 0,220,2.7092575165551716,496.57775740719904,5,41
Node 0,225,2.7092575165551716,496.51621819609437,5,41
Node 0,230,2.7092575165551716,496.491781409077,5,41
Node 0,235,2.7092575165551716,496.50105514309433,5,41
Node 0,240,2.7092575165551716,496.54089951378415,5,41
Node 0,245,2.7092575165551716,496.608408803544,5,41
Node 0,250,2.7092575165551716,496.7008948797115,5,41
Node 0,255,2.7092575165551716,496.8158717904111,5,41
Node 0,260,2.7092575165551716,496.9510414525266,5,41
Node 0,265,2.7092575165551716,497.1042803526347,5,41
Node 0,270,2.7092575165551716,497.2736271876259,5,41
Node 0,275,2.7092575165551716,497.4572713771816,5,41
Node 0,280,2.7092575165551716,497.65354238530455,5,41
Node 0,285,2.7092575165551716,497.86089979274607,5,41
Node 0,290,2.7092575165551716,498.07792406646985,5,41
Node 0,295,2.7092575165551716,498.30330797625993,5,41
Node 0,300,2.7092575165551716,498.53584861225175,5,41
Node 0,305,2.7092575165551716,498.774439960557,5,41
Node 0,310,2.7092575165551716,499.01806599729133,5,41
Node 0,315,2.7092575165551716,499.2657942642144,5,41
Node 0,320,2.7092575165551716,499.5167698918767,5,41
Node 0,325,2.7092575165551716,499.7702100386488,5,41
Node 0,330,2.7092575165551716,500.02539871630654,5,41
Node 0,335,2.7092575165551716,500.2816819749704,5,41
Node 0,340,2.7092575165551716,500.5384634221651,5,41
Node 0,345,2.7092575165551716,500.7952000525845,5,41
Node 0,350,2.7092575165551716,501.0513983668343,5,41
Node 0,355,2.7092575165551716,501.306610758984,5,41
Node 0,360,2.7092575165551716,501.5604321542054,5,41
Node 0,365,2.7092575165551716,501.81249687911316,5,41
Node 0,370,2.7092575165551716,502.0624757486633,5,41
Node 0,375,2.7092575165551716,502.31007335461294,5,41
Node 0,380,2.7092575165551716,502.555025541611,5,41
Node 0,385,2.7092575165551716,502.797097057974,5,41
Node 0,390,2.7092575165551716,503.0360793691175,5,41
Node 0,395,2.7092575165551716,503.27178862246024,5,41
Node 0,400,2.7092575165551716,503.5040637534049,6,41
Node 0,405,2.7092575165551716,504.22056960077725,6,41
Node 0,410,2.7092575165551716,504.92132432557906,6,41
Node 0,415,2.7092575165551716,505.60611228710576,6,41
Node 0,420,2.7092575165551716,506.2747865148198,6,41
Node 0,425,2.7092575165551716,506.9272614721443,6,41
Node 0,430,2.7092575165551716,507.5635064555962,6,41
Node 0,435,2.7092575165551716,508.18353957675413,6,41
Node 0,440,2.7092575165551716,508.7874222787966,6,41
Node 0,445,2.7092575165551716,509.37525434324687,6,41
Node 0,450,2.7092575165551716,509.94716934615053,6,41
Node 0,455,2.7092575165551716,510.50333052621266,6,41
Node 0,460,2.7092575165551716,511.04392703045795,6,41
Node 0,465,2.7092575165551716,511.5691705057711,6,41
Node 0,470,2.7092575165551716,512.0792920072435,6,41
Node 0,475,2.7092575165551716,512.5745391966154,6,41
Node 0,480,2.7092575165551716,513.0551738062785,6,41
Node 0,485,2.7092575165551716,513.5214693462973,6,41
Node 0,490,2.7092575165551716,513.9737090337545,6,41
Node 0,495,2.7092575165551716,514.4121839254084,6,41
Node 0,500,2.7092575165551716,514.8371912362103,6,41
Node 0,505,2.7092575165551716,515.2490328276576,6,41
Node 0,510,2.7092575165551716,515.6480138512738,6,41
Node 0,515,2.7092575165551716,516.0344415337141,6,41
Node 0,520,2.7092575165551716,516.4086240911092,6,41
Node 0,525,2.7092575165551716,516.7708697612796,6,41
Node 0,530,2.7092575165551716,517.1214859433928,6,41
Node 0,535,2.7092575165551716,517.4607784354992,6,41
Node 0,540,2.7092575165551716,517.7890507611776,6,41
Node 0,545,2.7092575165551716,518.1066035772485,6,41
Node 0,550,2.7092575165551716,518.4137341551855,6,41
Node 0,555,2.7092575165551716,518.7107359294711,6,41
Node 0,560,2.7092575165551716,518.9978981067095,6,41
Node 0,565,2.7092575165551716,519.2755053298289,6,41
