Node,time,pressure,concentration,people,size
Node 0,0,2.8459016149361123,400.0,9,47
Node 0,5,2.8459016149361123,403.82978723404256,9,47
Node 0,10,2.8459016149361123,407.4877318610415,9,47
Node 0,15,2.8459016149361123,410.9836868030373,9,47
Node 0,20,2.8459016149361123,414.32676701685875,9,47
Node 0,25,2.8459016149361123,417.5254200251712,9,47
Node 0,30,2.8459016149361123,420.58748857859916,9,47
Node 0,35,2.8459016149361123,423.5202663937583,9,47
Node 0,40,2.8459016149361123,426.33054779515635,9,47
Node 0,45,2.8459016149361123,429.0246719866738,9,47
Node 0,50,2.8459016149361123,431.60856258886116,9,47
Node 0,55,2.8459016149361123,434.08776300000295,9,47
Node 0,60,2.8459016149361123,436.4674680703794,9,47
Node 0,65,2.8459016149361123,438.75255251918935,9,47
Node 0,70,2.8459016149361123,440.9475964711042,9,47
Node 0,75,2.8459016149361123,443.0569084434673,9,47
Node 0,80,2.8459016149361123,445.08454607491393,9,47
Node 0,85,2.8459016149361123,447.0343348509498,9,47
Node 0,90,2.8459016149361123,448.9098850511632,9,47
Node 0,95,2.8459016149361123,450.71460711570796,9,47
Node 0,100,2.8459016149361123,452.4517256050045,9,47
Node 0,105,2.8459016149361123,454.1242919058461,9,47
Node 0,110,2.8459016149361123,455.7351958188961,9,47
Node 0,115,2.8459016149361123,457.2871761466063,9,47
Node 0,120,2.8459016149361123,458.7828303865903,9,47
Node 0,125,2.8459016149361123,460.22462362320687,9,47
Node 0,130,2.8459016149361123,461.61489669933434,9,47
Node 0,135,2.8459016149361123,462.95587374085517,9,47
Node 0,140,2.8459016149361123,464.24966909806335,9,47
Node 0,145,2.8459016149361123,465.49829376090736,9,47
Node 0,150,2.8459016149361123,466.7036612985647,9,47
Node 0,155,2.8459016149361123,467.8675933682034,9,47
Node 0,160,2.8459016149361123,468.99182483281896,9,47
Node 0,165,2.8459016149361123,470.0780085236671,9,47
Node 0,170,2.8459016149361123,471.1277196789615,9,47
Node 0,175,2.8459016149361123,472.1424600871124,9,47
Node 0,180,2.8459016149361123,473.12366195978916,9,47
Node 0,185,2.8459016149361123,474.07269155744774,9,47
Node 0,190,2.8459016149361123,474.99085258762943,9,47
Node 0,195,2.8459016149361123,475.8793893942745,9,47
Node 0,200,2.8459016149361123,476.73948995446705,7,47
Node 0,205,2.8459016149361123,476.7212248676236,7,47
Node 0,210,2.8459016149361123,476.9156506682923,7,47
Node 0,215,2.8459016149361123,477.31110377615306,7,47
