Node1,Node2,Flow
0,1.0,0.004481217806231618
1,2.0,-0.16930980755315195
2,3.0,0.10361428596116427
3,4.0,-0.18683160983328148
4,5.0,0.24806651531755997
5,6.0,-0.02781881625438235
6,7.0,0.16565946115588534
7,8.0,0.21974649026028192
3,5.0,-0.21731708433772337
4,2.0,0.4664023709190192
5,7.0,0.05408702910437068
6,2.0,-0.1934782774068934
5,0.0,0.004481222447070857
1,3.0,0.17379102567738192
8,-inf,-0.1593860631330483
4,-inf,-0.9013004960698657
3,-inf,0.6815540058095995
8,-inf,0.37913255339330426
