Node,time,pressure,concentration,people,size
Node 0,0,5.169071773939206,400.0,7,44
Node 0,5,5.169071773939206,403.1818181818182,7,44
Node 0,10,5.169071773939206,406.22603444359885,7,44
Node 0,15,5.169071773939206,409.1361663484518,7,44
Node 0,20,5.169071773939206,411.9159281017032,7,44
Node 0,25,5.169071773939206,414.56918444967,7,44
Node 0,30,5.169071773939206,417.09991018480576,7,44
Node 0,35,5.169071773939206,419.5121546884317,7,44
Node 0,40,5.169071773939206,421.8100109952398,7,44
Node 0,45,5.169071773939206,423.99758891203186,7,44
Node 0,50,5.169071773939206,426.0789917671407,7,44
Node 0,55,5.169071773939206,428.05829640704326,7,44
Node 0,60,5.169071773939206,429.93953609314855,7,44
Node 0,65,5.169071773939206,431.72668598494613,7,44
Node 0,70,5.169071773939206,433.42365092590944,7,44
Node 0,75,5.169071773939206,435.03425527602656,7,44
Node 0,80,5.169071773939206,436.56223455981365,7,44
Node 0,85,5.169071773939206,438.0112287213747,7,44
Node 0,90,5.169071773939206,439.3847767987001,7,44
Node 0,95,5.169071773939206,440.68631284813074,7,44
Node 0,100,5.169071773939206,441.91916296692096,7,44
Node 0,105,5.169071773939206,443.08654327726134,7,44
Node 0,110,5.169071773939206,444.19155874911604,7,44
Node 0,115,5.169071773939206,445.2372027519108,7,44
Node 0,120,5.169071773939206,446.22635723659766,7,44
Node 0,125,5.169071773939206,447.16179346002497,7,44
Node 0,130,5.169071773939206,448.04617317295396,7,44
Node 0,135,5.169071773939206,448.88205020157625,7,44
Node 0,140,5.169071773939206,449.6718723600789,7,44
Node 0,145,5.169071773939206,450.4179836387516,7,44
Node 0,150,5.169071773939206,451.1226266184001,7,44
Node 0,155,5.169071773939206,451.78794506748415,7,44
Node 0,160,5.169071773939206,452.4159866834918,7,44
Node 0,165,5.169071773939206,453.0087059446486,7,44
Node 0,170,5.169071773939206,453.5679670421848,7,44
Node 0,175,5.169071773939206,454.09554686708844,7,44
Node 0,180,5.169071773939206,454.5931380286016,7,44
Node 0,185,5.169071773939206,455.06235188469657,7,44
Node 0,190,5.169071773939206,455.504721567442,7,44
Node 0,195,5.169071773939206,455.9217049885559,7,44
Node 0,200,5.169071773939206,456.3146878125772,5,44
Node 0,205,5.169071773939206,455.77589547789836,5,44
Node 0,210,5.169071773939206,455.31461000555186,5,44
Node 0,215,5.169071773939206,454.9224661385132,5,44
Node 0,220,5.169071773939206,454.59190289506114,5,44
Node 0,225,5.169071773939206,454.3160908939667,5,44
Node 0,230,5.169071773939206,454.0888660001865,5,44
Node 0,235,5.169071773939206,453.90466875525897,5,44
Node 0,240,5.169071773939206,453.7584891012088,5,44
Node 0,245,5.169071773939206,453.6458159477082,5,44
Node 0,250,5.169071773939206,453.56259116981914,5,44
Node 0,255,5.169071773939206,453.5051676581243,5,44
