Node1,Node2,Flow
0,1.0,-4.74092661802295e-06
1,2.0,1.7392520956456798e-05
2,3.0,0.09812506802412896
3,2.0,-0.09812506802412896
1,0.0,1.4222779854068848e-05
3,2.0,-0.09812506802412896
3,2.0,-0.16354178004021494
2,-inf,-0.4579169841126026
3,-inf,0.45791698411260284
