Node1,Node2,Flow
0,1.0,-0.09521249938328505
1,2.0,-0.13329752021530136
2,3.0,0.1369222760304288
3,4.0,0.12884257654941428
4,5.0,0.262140104554845
5,6.0,-0.24769367677764975
0,4.0,0.06664876647236787
3,2.0,-0.2396139830532504
6,3.0,-0.24769367627505542
4,0.0,-0.06664876647236787
2,5.0,0.20312560279913278
1,0.0,0.038084999753314024
2,-inf,-0.21388781615013874
2,-inf,-0.49907157101699035
5,-inf,0.7129593871673457
