Node1,Node2,Flow
0,1.0,5.157928841131064e-06
1,2.0,-0.05616367212939338
2,3.0,0.09460754919084315
3,4.0,0.06796860746135022
4,5.0,0.04307749180578179
5,6.0,0.15077122132023602
6,7.0,0.38826507903629237
2,6.0,0.23749385771605647
1,3.0,-0.02663894172949281
4,1.0,-0.08280261385888511
5,4.0,-0.10769372951445447
1,0.0,-2.210540931913313e-06
2,-inf,-0.3882650790362923
7,-inf,-0.3691349125224752
7,-inf,0.7573999915587677
