Node1,Node2,Flow
0,1.0,0.1315663459599408
1,2.0,-0.4951665646639366
2,3.0,-0.2540294763427527
3,4.0,-0.16224629314643635
4,5.0,0.18325312391152734
0,5.0,-0.4275906225733356
5,4.0,-0.09162656195576367
0,1.0,0.19734951893991118
1,0.0,-0.09867475946995559
4,5.0,0.15271093659293947
4,2.0,0.2411370856464613
4,-inf,-0.8309740038329703
1,-inf,0.9227571862029113
3,-inf,-0.0917831843392399
