Node1,Node2,Flow
0,1.0,-1.631830244470269e-05
1,2.0,0.02139157930051565
2,3.0,-0.07575138758059145
3,4.0,-0.09714296688045591
4,5.0,-0.07102254685423467
5,6.0,0.05611586317257566
6,7.0,0.19834303266412662
3,1.0,0.008227530455590354
6,4.0,0.026120420026124035
6,5.0,-0.08978538107612105
1,3.0,-0.013164048728944567
5,6.0,0.07856220844160591
2,7.0,0.30824990601086244
2,5.0,-0.21110693913043282
5,-inf,-0.5065929386749886
7,-inf,0.5065929386749942
