Node,time,pressure,concentration,people,size
Node 0,0,7.8837918030283225,400.0,9,31
Node 0,5,7.8837918030283225,405.80645161290323,9,31
Node 0,10,7.8837918030283225,411.61290322580646,9,31
Node 0,15,7.8837918030283225,417.4193548387097,9,31
Node 0,20,7.8837918030283225,423.2258064516129,9,31
Node 0,25,7.8837918030283225,429.03225806451616,9,31
Node 0,30,7.8837918030283225,434.8387096774194,9,31
Node 0,35,7.8837918030283225,440.6451612903226,9,31
Node 0,40,7.8837918030283225,446.45161290322585,9,31
Node 0,45,7.8837918030283225,452.2580645161291,9,31
Node 0,50,7.8837918030283225,458.0645161290323,9,31
Node 0,55,7.8837918030283225,463.87096774193554,9,31
Node 0,60,7.8837918030283225,469.6774193548388,9,31
Node 0,65,7.8837918030283225,475.483870967742,9,31
Node 0,70,7.8837918030283225,481.29032258064524,9,31
Node 0,75,7.8837918030283225,487.09677419354847,9,31
Node 0,80,7.8837918030283225,492.9032258064517,9,31
Node 0,85,7.8837918030283225,498.70967741935493,9,31
Node 0,90,7.8837918030283225,504.51612903225816,9,31
Node 0,95,7.8837918030283225,510.3225806451614,9,31
Node 0,100,7.8837918030283225,516.1290322580646,9,31
Node 0,105,7.8837918030283225,521.9354838709678,9,31
Node 0,110,7.8837918030283225,527.741935483871,9,31
Node 0,115,7.8837918030283225,533.5483870967741,9,31
Node 0,120,7.8837918030283225,539.3548387096773,9,31
Node 0,125,7.8837918030283225,545.1612903225805,9,31
Node 0,130,7.8837918030283225,550.9677419354837,9,31
Node 0,135,7.8837918030283225,556.7741935483868,9,31
Node 0,140,7.8837918030283225,562.58064516129,9,31
Node 0,145,7.8837918030283225,568.3870967741932,9,31
Node 0,150,7.8837918030283225,574.1935483870964,9,31
Node 0,155,7.8837918030283225,579.9999999999995,9,31
Node 0,160,7.8837918030283225,585.8064516129027,9,31
Node 0,165,7.8837918030283225,591.6129032258059,9,31
Node 0,170,7.8837918030283225,597.4193548387091,9,31
Node 0,175,7.8837918030283225,603.2258064516122,9,31
Node 0,180,7.8837918030283225,609.0322580645154,9,31
Node 0,185,7.8837918030283225,614.8387096774186,9,31
Node 0,190,7.8837918030283225,620.6451612903218,9,31
Node 0,195,7.8837918030283225,626.4516129032249,9,31
Node 0,200,7.8837918030283225,632.2580645161281,6,31
Node 0,205,7.8837918030283225,636.1290322580636,6,31
Node 0,210,7.8837918030283225,639.9999999999991,6,31
Node 0,215,7.8837918030283225,643.8709677419346,6,31
Node 0,220,7.8837918030283225,647.7419354838701,6,31
Node 0,225,7.8837918030283225,651.6129032258056,6,31
Node 0,230,7.8837918030283225,655.483870967741,6,31
Node 0,235,7.8837918030283225,659.3548387096765,6,31
Node 0,240,7.8837918030283225,663.225806451612,6,31
Node 0,245,7.8837918030283225,667.0967741935475,6,31
