Node1,Node2,Flow
0,1.0,-0.00012499857963683985
1,2.0,-0.0004538654422859653
2,3.0,-0.00019311957682100346
3,4.0,0.05608528081312322
4,5.0,0.05601681690103125
5,6.0,-0.019253272429287677
1,0.0,0.00014999829556420783
3,5.0,0.11097543556678059
3,5.0,0.04756090095719168
2,3.0,-0.0002703674075494048
3,6.0,0.04683965902035275
6,5.0,0.008251402469694719
5,6.0,-0.019253272429287677
3,-inf,-0.5955395478919988
5,-inf,0.2612232274884341
3,-inf,0.3336662430096105
