Node,time,pressure,concentration,people,size
Node 0,0,4.26676119448246,400.0,3,58
Node 0,5,4.26676119448246,401.0344827586207,3,58
Node 0,10,4.26676119448246,402.0769213639022,3,58
Node 0,15,4.26676119448246,403.12506160959646,3,58
Node 0,20,4.26676119448246,404.1769281035112,3,58
Node 0,25,4.26676119448246,405.23079130043936,3,58
Node 0,30,4.26676119448246,406.2851384184513,3,58
Node 0,35,4.26676119448246,407.3386477812577,3,58
Node 0,40,4.26676119448246,408.39016618319687,3,58
Node 0,45,4.26676119448246,409.43868892090876,3,58
Node 0,50,4.26676119448246,410.4833421776708,3,58
Node 0,55,4.26676119448246,411.52336748334784,3,58
Node 0,60,4.26676119448246,412.5581080055324,3,58
Node 0,65,4.26676119448246,413.58699645623335,3,58
Node 0,70,4.26676119448246,414.6095444238633,3,58
Node 0,75,4.26676119448246,415.62533296267827,3,58
Node 0,80,4.26676119448246,416.6340042915875,3,58
Node 0,85,4.26676119448246,417.63525447168854,3,58
Node 0,90,4.26676119448246,418.6288269472673,3,58
Node 0,95,4.26676119448246,419.614506848574,3,58
Node 0,100,4.26676119448246,420.5921159666616,3,58
Node 0,105,4.26676119448246,421.5615083211369,3,58
Node 0,110,4.26676119448246,422.5225662509947,3,58
Node 0,115,4.26676119448246,423.4751969669283,3,58
Node 0,120,4.26676119448246,424.41932951076404,3,58
Node 0,125,4.26676119448246,425.3549120740684,3,58
Node 0,130,4.26676119448246,426.28190963362186,3,58
Node 0,135,4.26676119448246,427.20030186643635,3,58
Node 0,140,4.26676119448246,428.1100813113875,3,58
Node 0,145,4.26676119448246,429.01125174841104,3,58
Node 0,150,4.26676119448246,429.90382676963304,3,58
Node 0,155,4.26676119448246,430.78782851982265,3,58
Node 0,160,4.26676119448246,431.66328658621757,3,58
Node 0,165,4.26676119448246,432.5302370201229,3,58
Node 0,170,4.26676119448246,433.38872147475587,3,58
Node 0,175,4.26676119448246,434.2387864456371,3,58
Node 0,180,4.26676119448246,435.0804826014439,3,58
Node 0,185,4.26676119448246,435.9138641946616,3,58
Node 0,190,4.26676119448246,436.7389885426274,3,58
Node 0,195,4.26676119448246,437.55591557066754,3,58
Node 0,200,4.26676119448246,438.36470741000517,4,58
Node 0,205,4.26676119448246,439.5102556301877,4,58
Node 0,210,4.26676119448246,440.63814507535136,4,58
Node 0,215,4.26676119448246,441.7492650124872,4,58
Node 0,220,4.26676119448246,442.84441207599616,4,58
Node 0,225,4.26676119448246,443.92430105284427,4,58
Node 0,230,4.26676119448246,444.98957439897356,4,58
Node 0,235,4.26676119448246,446.04081063635624,4,58
Node 0,240,4.26676119448246,447.0785317624866,4,58
Node 0,245,4.26676119448246,448.1032097885876,4,58
Node 0,250,4.26676119448246,449.11527250911666,4,58
Node 0,255,4.26676119448246,450.11510859307555,4,58
Node 0,260,4.26676119448246,451.1030720769723,4,58
Node 0,265,4.26676119448246,452.07948632988087,4,58
Node 0,270,4.26676119448246,453.0446475527489,4,58
Node 0,275,4.26676119448246,453.99882786678586,4,58
Node 0,280,4.26676119448246,454.94227803930727,4,58
Node 0,285,4.26676119448246,455.87522988971455,4,58
Node 0,290,4.26676119448246,456.79789841326374,4,58
Node 0,295,4.26676119448246,457.71048365584403,4,58
Node 0,300,4.26676119448246,458.61317236907377,4,58
Node 0,305,4.26676119448246,459.5061394715718,4,58
Node 0,310,4.26676119448246,460.3895493392168,4,58
Node 0,315,4.26676119448246,461.2635569445203,4,58
Node 0,320,4.26676119448246,462.12830886287196,4,58
Node 0,325,4.26676119448246,462.98394416132066,4,58
Node 0,330,4.26676119448246,463.83059518371437,4,58
Node 0,335,4.26676119448246,464.6683882443919,4,58
Node 0,340,4.26676119448246,465.4974442411849,4,58
Node 0,345,4.26676119448246,466.31787919722126,4,58
Node 0,350,4.26676119448246,467.1298047399042,4,58
Node 0,355,4.26676119448246,467.93332852445457,4,58
Node 0,360,4.26676119448246,468.7285546085343,4,58
Node 0,365,4.26676119448246,469.51558378370254,4,58
Node 0,370,4.26676119448246,470.29451386877685,4,58
Node 0,375,4.26676119448246,471.06543996957635,4,58
Node 0,380,4.26676119448246,471.82845470899616,4,58
Node 0,385,4.26676119448246,472.58364843089726,4,58
Node 0,390,4.26676119448246,473.3311093808857,4,58
Node 0,395,4.26676119448246,474.07092386669376,4,58
Node 0,400,4.26676119448246,474.8031764005555,4,58
Node 0,405,4.26676119448246,475.52794982568867,4,58
Node 0,410,4.26676119448246,476.2576304715803,4,58
Node 0,415,4.26676119448246,476.9907242909665,4,58
Node 0,420,4.26676119448246,477.72592246675333,4,58
Node 0,425,4.26676119448246,478.4620795061112,4,58
Node 0,430,4.26676119448246,479.1981939150233,4,58
Node 0,435,4.26676119448246,479.9333911494205,4,58
Node 0,440,4.26676119448246,480.66690857481757,4,58
Node 0,445,4.26676119448246,481.3980821979329,4,58
Node 0,450,4.26676119448246,482.12633496162607,4,58
Node 0,455,4.26676119448246,482.8511664190567,4,58
Node 0,460,4.26676119448246,483.5721436246485,4,58
Node 0,465,4.26676119448246,484.2888930985654,4,58
Node 0,470,4.26676119448246,485.0010937382816,4,58
Node 0,475,4.26676119448246,485.7084705657131,4,58
Node 0,480,4.26676119448246,486.410789211511,4,58
Node 0,485,4.26676119448246,487.1078510497049,4,58
Node 0,490,4.26676119448246,487.7994889061072,4,58
Node 0,495,4.26676119448246,488.4855632729062,4,58
Node 0,500,4.26676119448246,489.1659589698352,4,58
Node 0,505,4.26676119448246,489.84058219932257,4,58
Node 0,510,4.26676119448246,490.5093579492223,4,58
Node 0,515,4.26676119448246,491.17222770218774,4,58
Node 0,520,4.26676119448246,491.8291474155718,4,58
Node 0,525,4.26676119448246,492.48008573999084,4,58
Node 0,530,4.26676119448246,493.1250224484401,4,58
Node 0,535,4.26676119448246,493.7639470511598,4,58
Node 0,540,4.26676119448246,494.39685757437127,4,58
Node 0,545,4.26676119448246,495.0237594835792,4,58
Node 0,550,4.26676119448246,495.64466473440916,4,58
Node 0,555,4.26676119448246,496.25959093595435,4,58
Node 0,560,4.26676119448246,496.8685606133771,4,58
Node 0,565,4.26676119448246,497.4716005580688,4,58
Node 0,570,4.26676119448246,498.06874125505124,4,58
Node 0,575,4.26676119448246,498.66001637851605,4,58
Node 0,580,4.26676119448246,499.2454623474724,4,58
Node 0,585,4.26676119448246,499.82511793441694,4,58
Node 0,590,4.26676119448246,500.3990239207757,4,58
Node 0,595,4.26676119448246,500.96722279360347,4,58
Node 1,0,4.246625501740085,400.0,2,40
Node 1,5,4.246625501740085,404.5,2,40
Node 1,10,4.246625501740085,408.94236493651704,2,40
Node 1,15,4.246625501740085,413.32593931421445,2,40
Node 1,20,4.246625501740085,417.64984816756566,2,40
Node 1,25,4.246625501740085,421.9134613731996,2,40
Node 1,30,4.246625501740085,426.11636221298437,2,40
Node 1,35,4.246625501740085,430.2583196864371,2,40
Node 1,40,4.246625501740085,434.3392641301045,2,40
Node 1,45,4.246625501740085,438.35926575366364,2,40
Node 1,50,4.246625501740085,442.3185157484619,2,40
Node 1,55,4.246625501740085,446.2173096647683,2,40
Node 1,60,4.246625501740085,450.0560327897896,2,40
Node 1,65,4.246625501740085,453.83514729006964,2,40
Node 1,70,4.246625501740085,457.5551809097399,2,40
Node 1,75,4.246625501740085,461.21671704065716,2,40
Node 1,80,4.246625501740085,464.8203860021424,2,40
Node 1,85,4.246625501740085,468.3668573871551,2,40
Node 1,90,4.246625501740085,471.85683334861136,2,40
Node 1,95,4.246625501740085,475.29104271443674,2,40
Node 1,100,4.246625501740085,478.6702358330762,2,40
Node 1,105,4.246625501740085,481.9951800627694,2,40
Node 1,110,4.246625501740085,485.266655828119,2,40
Node 1,115,4.246625501740085,488.48545317649723,2,40
Node 1,120,4.246625501740085,491.6523687747903,2,40
Node 1,125,4.246625501740085,494.7682032939983,2,40
Node 1,130,4.246625501740085,497.8337591353997,2,40
Node 1,135,4.246625501740085,500.84983845745154,2,40
Node 1,140,4.246625501740085,503.8172414674148,2,40
Node 1,145,4.246625501740085,506.7367649459459,2,40
Node 1,150,4.246625501740085,509.60920097664535,2,40
Node 1,155,4.246625501740085,512.4353358558636,2,40
Node 1,160,4.246625501740085,515.2159491609817,2,40
Node 1,165,4.246625501740085,517.9518129579604,2,40
Node 1,170,4.246625501740085,520.6436911312229,2,40
Node 1,175,4.246625501740085,523.292338820938,2,40
Node 1,180,4.246625501740085,525.8985019545427,2,40
Node 1,185,4.246625501740085,528.4629168608968,2,40
Node 1,190,4.246625501740085,530.9863099568432,2,40
Node 1,195,4.246625501740085,533.4693974971568,2,40
Node 1,200,4.246625501740085,535.9128853799377,9,40
Node 1,205,4.246625501740085,536.3174690004487,9,40
Node 1,210,4.246625501740085,536.7198227181751,9,40
Node 1,215,4.246625501740085,537.1206885483715,9,40
Node 1,220,4.246625501740085,537.5207096943836,9,40
Node 1,225,4.246625501740085,537.9204423456421,9,40
Node 1,230,4.246625501740085,538.3203660844138,9,40
Node 1,235,4.246625501740085,538.7208930651577,9,40
Node 1,240,4.246625501740085,539.122376111037,9,40
Node 1,245,4.246625501740085,539.5251158551187,9,40
Node 1,250,4.246625501740085,539.9293670387734,9,40
Node 1,255,4.246625501740085,540.3353440665425,9,40
Node 1,260,4.246625501740085,540.7432259050427,9,40
Node 1,265,4.246625501740085,541.1531604031762,9,40
