Node1,Node2,Flow
0,1.0,0.05571769153283379
1,2.0,-0.06949765079940425
2,3.0,0.03946323728065622
3,4.0,0.01720398093339087
4,5.0,0.03079496898709298
0,5.0,-0.05571755652211622
1,4.0,-0.10846883764276502
5,3.0,-0.02225925180824605
5,1.0,0.0580392113843887
1,-inf,0.2917233475462578
5,-inf,-0.0607026397735835
2,-inf,-0.10896083433698424
4,-inf,-0.12205988405865272
