Node1,Node2,Flow
0,1.0,0.3671663899002633
1,2.0,-0.4139779483522052
2,3.0,-0.33856187248469616
3,4.0,-0.7811443331757175
0,3.0,-0.17022402310305268
3,0.0,0.2723584369648843
2,0.0,-0.07541605534358
4,-inf,-0.9225792070291144
1,-inf,0.7811443332001371
4,-inf,-0.930408214854725
4,-inf,1.071843088683008
