Node,time,pressure,concentration,people,size
Node 0,0,4.783328411028856,400.0,2,48
Node 0,5,4.783328411028856,400.8333333333333,2,48
Node 0,10,4.783328411028856,401.6666937930945,2,48
Node 0,15,4.783328411028856,402.50008137966967,2,48
Node 0,20,4.783328411028856,403.33349609344475,2,48
Node 0,25,4.783328411028856,404.16693793480545,2,48
Node 0,30,4.783328411028856,405.00040690413726,2,48
Node 0,35,4.783328411028856,405.8339030018255,2,48
Node 0,40,4.783328411028856,406.6674262282553,2,48
Node 0,45,4.783328411028856,407.50097658381156,2,48
Node 0,50,4.783328411028856,408.3345540688791,2,48
Node 0,55,4.783328411028856,409.1681586838423,2,48
Node 0,60,4.783328411028856,410.0017904290856,2,48
Node 0,65,4.783328411028856,410.83544930499306,2,48
Node 0,70,4.783328411028856,411.66913531194865,2,48
Node 0,75,4.783328411028856,412.50284845033605,2,48
Node 0,80,4.783328411028856,413.3365887205387,2,48
Node 0,85,4.783328411028856,414.17035612294,2,48
Node 0,90,4.783328411028856,415.00415065792305,2,48
Node 0,95,4.783328411028856,415.8379723258707,2,48
Node 0,100,4.783328411028856,416.67182112716563,2,48
Node 0,105,4.783328411028856,417.50569706219034,2,48
Node 0,110,4.783328411028856,418.3396001313271,2,48
Node 0,115,4.783328411028856,419.17353033495795,2,48
Node 0,120,4.783328411028856,420.00748767346477,2,48
Node 0,125,4.783328411028856,420.84147214722924,2,48
Node 0,130,4.783328411028856,421.6754837566328,2,48
Node 0,135,4.783328411028856,422.5095225020566,2,48
Node 0,140,4.783328411028856,423.34358838388175,2,48
Node 0,145,4.783328411028856,424.17768140248904,2,48
Node 0,150,4.783328411028856,425.01180155825904,2,48
Node 0,155,4.783328411028856,425.8459488515722,2,48
Node 0,160,4.783328411028856,426.68012328280867,2,48
Node 0,165,4.783328411028856,427.51432485234847,2,48
Node 0,170,4.783328411028856,428.34855356057136,2,48
Node 0,175,4.783328411028856,429.1828094078569,2,48
Node 0,180,4.783328411028856,430.0170923945844,2,48
Node 0,185,4.783328411028856,430.851402521133,2,48
Node 0,190,4.783328411028856,431.6857397878817,2,48
Node 0,195,4.783328411028856,432.5201041952091,2,48
Node 0,200,4.783328411028856,433.3544957434938,2,48
Node 0,205,4.783328411028856,434.1889144331141,2,48
Node 0,210,4.783328411028856,435.02334941387693,2,48
Node 0,215,4.783328411028856,435.85780068753866,2,48
Node 0,220,4.783328411028856,436.6922682558553,2,48
Node 0,225,4.783328411028856,437.5267521205828,2,48
Node 0,230,4.783328411028856,438.3612522834765,2,48
Node 0,235,4.783328411028856,439.1957687462918,2,48
Node 0,240,4.783328411028856,440.0303015107835,2,48
Node 0,245,4.783328411028856,440.86485057870635,2,48
Node 0,250,4.783328411028856,441.6994159518146,2,48
Node 0,255,4.783328411028856,442.53399763186235,2,48
Node 0,260,4.783328411028856,443.36859562060334,2,48
Node 0,265,4.783328411028856,444.20320991979094,2,48
Node 0,270,4.783328411028856,445.0378405311783,2,48
Node 0,275,4.783328411028856,445.87248745651823,2,48
Node 0,280,4.783328411028856,446.70715069756324,2,48
Node 0,285,4.783328411028856,447.5418302560655,2,48
Node 0,290,4.783328411028856,448.3765261337769,2,48
Node 0,295,4.783328411028856,449.21123833244894,2,48
Node 0,300,4.783328411028856,450.0459668538329,2,48
Node 0,305,4.783328411028856,450.8807116996797,2,48
Node 0,310,4.783328411028856,451.7154728717399,2,48
Node 0,315,4.783328411028856,452.5502503717638,2,48
Node 0,320,4.783328411028856,453.38504420150133,2,48
Node 0,325,4.783328411028856,454.2198543627021,2,48
Node 0,330,4.783328411028856,455.05468085711544,2,48
Node 0,335,4.783328411028856,455.8895236864903,2,48
Node 0,340,4.783328411028856,456.72438285257533,2,48
Node 0,345,4.783328411028856,457.5592583571189,2,48
Node 0,350,4.783328411028856,458.39415020186897,2,48
Node 0,355,4.783328411028856,459.2290583885732,2,48
Node 0,360,4.783328411028856,460.0639829189789,2,48
Node 0,365,4.783328411028856,460.8989237948332,2,48
Node 0,370,4.783328411028856,461.73388101788265,2,48
Node 0,375,4.783328411028856,462.5688545898737,2,48
Node 0,380,4.783328411028856,463.40384451255227,2,48
Node 0,385,4.783328411028856,464.23885078766415,2,48
Node 0,390,4.783328411028856,465.0738734169546,2,48
Node 0,395,4.783328411028856,465.9089124021687,2,48
Node 0,400,4.783328411028856,466.7439677450512,6,48
Node 0,405,4.783328411028856,469.245706114013,6,48
Node 0,410,4.783328411028856,471.7474608441316,6,48
Node 0,415,4.783328411028856,474.2492319357625,6,48
Node 0,420,4.783328411028856,476.75101938926116,6,48
Node 0,425,4.783328411028856,479.2528232049827,6,48
Node 0,430,4.783328411028856,481.75464338328203,6,48
Node 0,435,4.783328411028856,484.2564799245139,6,48
Node 0,440,4.783328411028856,486.7583328290328,6,48
Node 0,445,4.783328411028856,489.260202097193,6,48
Node 0,450,4.783328411028856,491.7620877293485,6,48
Node 0,455,4.783328411028856,494.2639897258531,6,48
Node 0,460,4.783328411028856,496.7659080870604,6,48
Node 0,465,4.783328411028856,499.26784281332374,6,48
Node 0,470,4.783328411028856,501.7697939049963,6,48
Node 0,475,4.783328411028856,504.27176136243094,6,48
Node 0,480,4.783328411028856,506.7737451859803,6,48
Node 0,485,4.783328411028856,509.27574537599696,6,48
Node 0,490,4.783328411028856,511.777761932833,6,48
Node 0,495,4.783328411028856,514.2797948568406,6,48
Node 0,500,4.783328411028856,516.7818441483713,6,48
Node 0,505,4.783328411028856,519.2839098077768,6,48
Node 0,510,4.783328411028856,521.7859918354084,6,48
Node 0,515,4.783328411028856,524.2880902316172,6,48
Node 0,520,4.783328411028856,526.790204996754,6,48
Node 0,525,4.783328411028856,529.2923361311696,6,48
Node 0,530,4.783328411028856,531.7944836352142,6,48
Node 0,535,4.783328411028856,534.2966475092381,6,48
Node 0,540,4.783328411028856,536.7988277535914,6,48
Node 0,545,4.783328411028856,539.3010243686235,6,48
Node 0,550,4.783328411028856,541.8032373546841,6,48
Node 0,555,4.783328411028856,544.3054667121226,6,48
Node 0,560,4.783328411028856,546.8077124412878,6,48
Node 0,565,4.783328411028856,549.3099745425287,6,48
Node 0,570,4.783328411028856,551.812253016194,6,48
Node 0,575,4.783328411028856,554.3145478626318,6,48
Node 0,580,4.783328411028856,556.8168590821904,6,48
Node 0,585,4.783328411028856,559.3191866752177,6,48
Node 0,590,4.783328411028856,561.8215306420614,6,48
Node 0,595,4.783328411028856,564.3238909830688,6,48
Node 1,0,4.783328473527436,400.0,4,48
Node 1,5,4.783328473527436,402.9166666666667,4,48
Node 1,10,4.783328473527436,405.83339011286427,4,48
Node 1,15,4.783328473527436,408.75017032410426,4,48
Node 1,20,4.783328473527436,411.6670072858005,4,48
Node 1,25,4.783328473527436,414.5839009832759,4,48
Node 1,30,4.783328473527436,417.5008514017688,4,48
Node 1,35,4.783328473527436,420.4178585264386,4,48
Node 1,40,4.783328473527436,423.3349223423714,4,48
Node 1,45,4.783328473527436,426.252042834585,4,48
Node 1,50,4.783328473527436,429.16921998803366,4,48
Node 1,55,4.783328473527436,432.0864537876125,4,48
Node 1,60,4.783328473527436,435.00374421816167,4,48
Node 1,65,4.783328473527436,437.92109126446996,4,48
Node 1,70,4.783328473527436,440.8384949112787,4,48
Node 1,75,4.783328473527436,443.75595514328484,4,48
Node 1,80,4.783328473527436,446.6734719451443,4,48
Node 1,85,4.783328473527436,449.59104530147454,4,48
Node 1,90,4.783328473527436,452.50867519685755,4,48
Node 1,95,4.783328473527436,455.4263616158423,4,48
Node 1,100,4.783328473527436,458.34410454294704,4,48
Node 1,105,4.783328473527436,461.2619039626614,4,48
Node 1,110,4.783328473527436,464.1797598594486,4,48
Node 1,115,4.783328473527436,467.0976722177474,4,48
Node 1,120,4.783328473527436,470.01564102197364,4,48
Node 1,125,4.783328473527436,472.9336662565221,4,48
Node 1,130,4.783328473527436,475.8517479057678,4,48
Node 1,135,4.783328473527436,478.76988595406783,4,48
Node 1,140,4.783328473527436,481.68808038576236,4,48
Node 1,145,4.783328473527436,484.6063311851759,4,48
Node 1,150,4.783328473527436,487.52463833661875,4,48
Node 1,155,4.783328473527436,490.4430018243877,4,48
Node 1,160,4.783328473527436,493.36142163276736,4,48
Node 1,165,4.783328473527436,496.27989774603094,4,48
Node 1,170,4.783328473527436,499.19843014844116,4,48
Node 1,175,4.783328473527436,502.11701882425115,4,48
Node 1,180,4.783328473527436,505.03566375770504,4,48
Node 1,185,4.783328473527436,507.9543649330389,4,48
Node 1,190,4.783328473527436,510.8731223344812,4,48
Node 1,195,4.783328473527436,513.7919359462535,4,48
Node 1,200,4.783328473527436,516.7108057525712,6,48
Node 1,205,4.783328473527436,518.7963984043104,6,48
Node 1,210,4.783328473527436,520.8821422378155,6,48
Node 1,215,4.783328473527436,522.9680372333969,6,48
Node 1,220,4.783328473527436,525.0540833710633,6,48
Node 1,225,4.783328473527436,527.1402806305423,6,48
Node 1,230,4.783328473527436,529.2266289912997,6,48
Node 1,235,4.783328473527436,531.3131284325573,6,48
Node 1,240,4.783328473527436,533.3997789333097,6,48
Node 1,245,4.783328473527436,535.4865804723395,6,48
Node 1,250,4.783328473527436,537.5735330282322,6,48
Node 1,255,4.783328473527436,539.6606365793895,6,48
Node 1,260,4.783328473527436,541.7478911040417,6,48
Node 1,265,4.783328473527436,543.83529658026,6,48
Node 1,270,4.783328473527436,545.9228529859668,6,48
Node 1,275,4.783328473527436,548.0105602989462,6,48
Node 1,280,4.783328473527436,550.0984184968538,6,48
Node 1,285,4.783328473527436,552.1864275572251,6,48
Node 1,290,4.783328473527436,554.2745874574839,6,48
Node 1,295,4.783328473527436,556.3628981749501,6,48
Node 1,300,4.783328473527436,558.451359686847,6,48
Node 1,305,4.783328473527436,560.5399719703078,6,48
Node 1,310,4.783328473527436,562.6287350023816,6,48
Node 1,315,4.783328473527436,564.7176487600401,6,48
Node 1,320,4.783328473527436,566.8067132201821,6,48
Node 1,325,4.783328473527436,568.895928359639,6,48
Node 1,330,4.783328473527436,570.9852941551794,6,48
Node 1,335,4.783328473527436,573.0748105835138,6,48
Node 1,340,4.783328473527436,575.164477621298,6,48
Node 1,345,4.783328473527436,577.2542952451379,6,48
Node 1,350,4.783328473527436,579.3442634315923,6,48
Node 1,355,4.783328473527436,581.4343821571763,6,48
Node 1,360,4.783328473527436,583.5246513983649,6,48
Node 1,365,4.783328473527436,585.6150711315954,6,48
Node 1,370,4.783328473527436,587.7056413332704,6,48
Node 1,375,4.783328473527436,589.79636197976,6,48
Node 1,380,4.783328473527436,591.8872330474045,6,48
Node 1,385,4.783328473527436,593.9782545125162,6,48
Node 1,390,4.783328473527436,596.0694263513817,6,48
Node 1,395,4.783328473527436,598.160748540264,6,48
Node 1,400,4.783328473527436,600.2522210554037,4,48
Node 1,405,4.783328473527436,604.0105105396876,4,48
Node 1,410,4.783328473527436,607.7688436961844,4,48
Node 1,415,4.783328473527436,611.5272205080134,4,48
Node 1,420,4.783328473527436,615.2856409582778,4,48
Node 1,425,4.783328473527436,619.044105030065,4,48
Node 1,430,4.783328473527436,622.8026127064486,4,48
Node 1,435,4.783328473527436,626.5611639704889,4,48
Node 1,440,4.783328473527436,630.3197588052342,4,48
Node 1,445,4.783328473527436,634.0783971937215,4,48
Node 1,450,4.783328473527436,637.8370791189777,4,48
Node 1,455,4.783328473527436,641.5958045640203,4,48
Node 1,460,4.783328473527436,645.354573511858,4,48
Node 1,465,4.783328473527436,649.1133859454916,4,48
Node 1,470,4.783328473527436,652.8722418479144,4,48
Node 1,475,4.783328473527436,656.6311412021134,4,48
Node 1,480,4.783328473527436,660.3900839910692,4,48
Node 1,485,4.783328473527436,664.1490701977568,4,48
Node 1,490,4.783328473527436,667.9080998051463,4,48
Node 1,495,4.783328473527436,671.6671727962031,4,48
Node 1,500,4.783328473527436,675.4262891538883,4,48
Node 1,505,4.783328473527436,679.1854488611596,4,48
Node 1,510,4.783328473527436,682.9446519009709,4,48
Node 1,515,4.783328473527436,686.7038982562735,4,48
Node 1,520,4.783328473527436,690.4631879100157,4,48
Node 1,525,4.783328473527436,694.2225208451433,4,48
Node 1,530,4.783328473527436,697.9818970446004,4,48
Node 1,535,4.783328473527436,701.7413164913288,4,48
Node 1,540,4.783328473527436,705.5007791682691,4,48
Node 1,545,4.783328473527436,709.2602850583603,4,48
Node 1,550,4.783328473527436,713.0198341445404,4,48
