Node1,Node2,Flow
0,1.0,0.09849316289201018
1,2.0,0.4018926012206906
2,3.0,-0.15401062414665773
3,4.0,-0.13200910640676888
1,4.0,0.1307137388529804
3,4.0,-0.17601214187569186
2,3.0,-0.15401062414665773
0,4.0,0.177307509471067
1,0.0,-0.14773974433801526
2,-inf,0.7099138494898602
0,-inf,-0.4235404166842496
1,-inf,0.20723596104676245
1,-inf,-0.4936093938400637
