Node1,Node2,Flow
0,1.0,-0.19035734407677654
1,2.0,-0.056849231658346204
2,3.0,-0.10902931740745464
3,4.0,-0.036257163274434914
4,5.0,-0.09870374651230272
5,6.0,0.17585608010419096
1,2.0,-0.035530769786466375
0,6.0,-0.19207012213673583
4,1.0,0.06244657164410163
6,2.0,0.018881457433084295
3,6.0,0.03509549801144396
1,2.0,-0.035530769786466375
3,5.0,-0.1078676387769099
5,-inf,-0.38242746619449275
0,-inf,0.38242746619169304
