Node,pressure,concentration,people
Node 1,5.5951698092242195,678.441388505317,2
Node 1,5.5951698092242195,678.4579885208076,2
Node 1,5.5951698092242195,678.4745447405858,2
Node 1,5.5951698092242195,678.4910572834779,2
Node 1,5.5951698092242195,678.5075262679711,2
Node 1,5.5951698092242195,678.5239518122149,2
Node 1,5.5951698092242195,678.5403340340216,2
Node 1,5.5951698092242195,678.5566730508675,2
Node 1,5.5951698092242195,678.5729689798943,2
Node 1,5.5951698092242195,678.5892219379098,2
Node 1,5.5951698092242195,678.6054320413888,2
Node 1,5.5951698092242195,678.6215994064746,2
Node 1,5.5951698092242195,678.6377241489796,2
Node 1,5.5951698092242195,678.6538063843864,2
Node 1,5.5951698092242195,678.6698462278489,2
Node 1,5.5951698092242195,678.6858437941935,2
Node 1,5.5951698092242195,678.7017991979196,2
Node 1,5.5951698092242195,678.7177125532012,2
Node 1,5.5951698092242195,678.7335839738873,2
Node 1,5.5951698092242195,678.7494135735036,2
Node 1,5.5951698092242195,678.7652014652526,2
Node 1,5.5951698092242195,678.7809477620156,2
Node 1,5.5951698092242195,678.7966525763527,2
Node 1,5.5951698092242195,678.8123160205046,2
Node 1,5.5951698092242195,678.8279382063931,2
Node 1,5.5951698092242195,678.8435192456224,2
Node 1,5.5951698092242195,678.8590592494796,2
Node 1,5.5951698092242195,678.8745583289362,2
Node 1,5.5951698092242195,678.890016594649,2
Node 1,5.5951698092242195,678.9054341569604,2
Node 1,5.5951698092242195,678.9208111259002,2
Node 1,5.5951698092242195,678.9361476111862,2
Node 1,5.5951698092242195,678.9514437222253,2
Node 1,5.5951698092242195,678.9666995681141,2
Node 1,5.5951698092242195,678.9819152576401,2
Node 1,5.5951698092242195,678.9970908992829,2
Node 1,5.5951698092242195,679.0122266012144,2
Node 1,5.5951698092242195,679.0273224713006,2
Node 1,5.5951698092242195,679.0423786171021,2
Node 1,5.5951698092242195,679.057395145875,2
Node 1,5.5951698092242195,679.0723721645719,2
Node 1,5.5951698092242195,679.0873097798427,2
Node 1,5.5951698092242195,679.1022080980359,2
Node 1,5.5951698092242195,679.1170672251992,2
Node 1,5.5951698092242195,679.1318872670804,2
Node 1,5.5951698092242195,679.1466683291286,2
Node 1,5.5951698092242195,679.1614105164947,2
Node 1,5.5951698092242195,679.1761139340326,2
Node 1,5.5951698092242195,679.1907786863002,2
Node 1,5.5951698092242195,679.2054048775598,2
Node 1,5.5951698092242195,679.2199926117796,2
Node 1,5.5951698092242195,679.2345419926344,2
Node 1,5.5951698092242195,679.2490531235061,2
Node 1,5.5951698092242195,679.2635261074852,2
Node 1,5.5951698092242195,679.2779610473712,2
Node 1,5.5951698092242195,679.2923580456738,2
Node 1,5.5951698092242195,679.3067172046137,2
Node 1,5.5951698092242195,679.3210386261234,2
Node 1,5.5951698092242195,679.3353224118479,2
Node 1,5.5951698092242195,679.3495686631461,2
Node 1,5.5951698092242195,679.3637774810912,2
Node 1,5.5951698092242195,679.3779489664719,2
Node 1,5.5951698092242195,679.3920832197927,2
Node 1,5.5951698092242195,679.4061803412756,2
Node 1,5.5951698092242195,679.4202404308601,2
Node 1,5.5951698092242195,679.4342635882048,2
Node 1,5.5951698092242195,679.4482499126877,2
Node 1,5.5951698092242195,679.4621995034074,2
Node 1,5.5951698092242195,679.4761124591837,2
Node 1,5.5951698092242195,679.4899888785585,2
Node 1,5.5951698092242195,679.5038288597968,2
Node 1,5.5951698092242195,679.5176325008875,2
Node 1,5.5951698092242195,679.531399899544,2
Node 1,5.5951698092242195,679.5451311532051,2
Node 1,5.5951698092242195,679.5588263590363,2
Node 1,5.5951698092242195,679.5724856139299,2
Node 1,5.5951698092242195,679.5861090145062,2
Node 1,5.5951698092242195,679.5996966571145,2
Node 1,5.5951698092242195,679.6132486378335,2
Node 1,5.5951698092242195,679.6267650524726,2
Node 1,5.5951698092242195,679.6402459965722,2
Node 1,5.5951698092242195,679.6536915654046,2
Node 1,5.5951698092242195,679.6671018539755,2
Node 1,5.5951698092242195,679.6804769570238,2
Node 1,5.5951698092242195,679.6938169690228,2
Node 1,5.5951698092242195,679.7071219841815,2
Node 1,5.5951698092242195,679.7203920964447,2
Node 1,5.5951698092242195,679.733627399494,2
Node 1,5.5951698092242195,679.7468279867488,2
Node 1,5.5951698092242195,679.7599939513668,2
Node 1,5.5951698092242195,679.7731253862449,2
Node 1,5.5951698092242195,679.7862223840202,2
Node 1,5.5951698092242195,679.7992850370704,2
Node 1,5.5951698092242195,679.8123134375147,2
Node 1,5.5951698092242195,679.825307677215,2
Node 1,5.5951698092242195,679.838267847776,2
Node 1,5.5951698092242195,679.8511940405463,2
Node 1,5.5951698092242195,679.8640863466192,2
Node 1,5.5951698092242195,679.8769448568335,2
Node 1,5.5951698092242195,679.889769661774,2
Node 1,5.5951698092242195,679.9025608517727,2
Node 1,5.5951698092242195,679.915318516909,2
Node 1,5.5951698092242195,679.9280427470109,2
Node 1,5.5951698092242195,679.9407336316556,2
Node 1,5.5951698092242195,679.9533912601703,2
Node 1,5.5951698092242195,679.9660157216329,2
Node 1,5.5951698092242195,679.9786071048726,2
Node 1,5.5951698092242195,679.991165498471,2
Node 1,5.5951698092242195,680.0036909907625,2
Node 1,5.5951698092242195,680.0161836698352,2
Node 1,5.5951698092242195,680.0286436235316,2
Node 1,5.5951698092242195,680.0410709394495,2
Node 1,5.5951698092242195,680.0534657049421,2
Node 1,5.5951698092242195,680.0658280071199,2
Node 1,5.5951698092242195,680.0781579328501,2
Node 1,5.5951698092242195,680.0904555687583,2
Node 1,5.5951698092242195,680.1027210012288,2
Node 1,5.5951698092242195,680.1149543164054,2
Node 1,5.5951698092242195,680.1271556001919,2
Node 1,5.5951698092242195,680.1393249382534,2
Node 1,5.5951698092242195,680.1514624160162,2
Node 1,5.5951698092242195,680.1635681186693,2
Node 1,5.5951698092242195,680.1756421311646,2
Node 1,5.5951698092242195,680.1876845382178,2
Node 1,5.5951698092242195,680.199695424309,2
Node 1,5.5951698092242195,680.2116748736834,2
Node 1,5.5951698092242195,680.2236229703523,2
Node 1,5.5951698092242195,680.2355397980932,2
Node 1,5.5951698092242195,680.2474254404513,2
Node 1,5.5951698092242195,680.2592799807392,2
Node 1,5.5951698092242195,680.2711035020385,2
Node 1,5.5951698092242195,680.2828960872001,2
Node 1,5.5951698092242195,680.2946578188447,2
Node 1,5.5951698092242195,680.3063887793638,2
Node 1,5.5951698092242195,680.3180890509203,2
Node 1,5.5951698092242195,680.329758715449,2
Node 1,5.5951698092242195,680.3413978546575,2
Node 1,5.5951698092242195,680.3530065500269,2
Node 1,5.5951698092242195,680.364584882812,2
Node 1,5.5951698092242195,680.3761329340426,2
Node 1,5.5951698092242195,680.387650784524,2
Node 1,5.5951698092242195,680.3991385148372,2
Node 1,5.5951698092242195,680.4105962053402,2
Node 1,5.5951698092242195,680.4220239361682,2
Node 1,5.5951698092242195,680.4334217872347,2
Node 1,5.5951698092242195,680.4447898382316,2
Node 1,5.5951698092242195,680.4561281686302,2
Node 1,5.5951698092242195,680.4674368576821,2
Node 1,5.5951698092242195,680.4787159844191,2
Node 1,5.5951698092242195,680.4899656276546,2
Node 1,5.5951698092242195,680.5011858659838,2
Node 1,5.5951698092242195,680.5123767777845,2
Node 1,5.5951698092242195,680.5235384412179,2
Node 1,5.5951698092242195,680.5346709342286,2
Node 1,5.5951698092242195,680.5457743345464,2
Node 1,5.5951698092242195,680.5568487196857,2
Node 1,5.5951698092242195,680.5678941669468,2
Node 1,5.5951698092242195,680.5789107534164,2
Node 1,5.5951698092242195,680.5898985559683,2
Node 1,5.5951698092242195,680.6008576512638,2
Node 1,5.5951698092242195,680.6117881157527,2
Node 1,5.5951698092242195,680.6226900256735,2
Node 1,5.5951698092242195,680.6335634570544,2
Node 1,5.5951698092242195,680.6444084857136,2
Node 1,5.5951698092242195,680.6552251872602,2
Node 1,5.5951698092242195,680.6660136370944,2
Node 1,5.5951698092242195,680.6767739104087,2
Node 1,5.5951698092242195,680.6875060821881,2
Node 1,5.5951698092242195,680.6982102272107,2
Node 1,5.5951698092242195,680.7088864200484,2
Node 1,5.5951698092242195,680.7195347350678,2
Node 1,5.5951698092242195,680.7301552464302,2
Node 1,5.5951698092242195,680.7407480280926,2
Node 1,5.5951698092242195,680.7513131538085,2
Node 1,5.5951698092242195,680.7618506971278,2
Node 1,5.5951698092242195,680.772360731398,2
Node 1,5.5951698092242195,680.7828433297645,2
Node 1,5.5951698092242195,680.7932985651718,2
Node 1,5.5951698092242195,680.8037265103627,2
Node 1,5.5951698092242195,680.8141272378806,2
Node 1,5.5951698092242195,680.8245008200688,2
Node 1,5.5951698092242195,680.8348473290716,2
Node 1,5.5951698092242195,680.845166836835,2
Node 1,5.5951698092242195,680.855459415107,2
Node 1,5.5951698092242195,680.8657251354383,2
Node 1,5.5951698092242195,680.8759640691827,2
Node 1,5.5951698092242195,680.8861762874981,2
Node 1,5.5951698092242195,680.8963618613467,2
Node 1,5.5951698092242195,680.9065208614957,2
Node 1,5.5951698092242195,680.9166533585177,2
Node 1,5.5951698092242195,680.9267594227915,2
Node 1,5.5951698092242195,680.9368391245027,2
Node 1,5.5951698092242195,680.9468925336441,2
Node 1,5.5951698092242195,680.9569197200162,2
Node 1,5.5951698092242195,680.966920753228,2
Node 1,5.5951698092242195,680.9768957026973,2
Node 1,5.5951698092242195,680.9868446376515,2
Node 1,5.5951698092242195,680.996767627128,2
Node 1,5.5951698092242195,681.0066647399744,2
Node 1,5.5951698092242195,681.0165360448502,2
Node 1,5.5951698092242195,681.026381610226,2
Node 1,5.5951698092242195,681.036201504385,2
Node 1,5.5951698092242195,681.0459957954229,2
Node 1,5.5951698092242195,681.0557645512488,2
Node 1,5.5951698092242195,681.0655078395857,2
Node 1,5.5951698092242195,681.0752257279711,2
Node 1,5.5951698092242195,681.0849182837572,2
Node 1,5.5951698092242195,681.0945855741121,2
Node 1,5.5951698092242195,681.1042276660195,2
Node 1,5.5951698092242195,681.1138446262797,2
Node 1,5.5951698092242195,681.1234365215105,2
Node 1,5.5951698092242195,681.1330034181468,2
Node 1,5.5951698092242195,681.142545382442,2
Node 1,5.5951698092242195,681.152062480468,2
Node 1,5.5951698092242195,681.1615547781159,2
Node 1,5.5951698092242195,681.1710223410968,2
Node 1,5.5951698092242195,681.1804652349416,2
Node 1,5.5951698092242195,681.1898835250023,2
Node 1,5.5951698092242195,681.199277276452,2
Node 1,5.5951698092242195,681.2086465542857,2
Node 1,5.5951698092242195,681.2179914233207,2
Node 1,5.5951698092242195,681.227311948197,2
Node 1,5.5951698092242195,681.2366081933782,2
Node 1,5.5951698092242195,681.2458802231516,2
Node 1,5.5951698092242195,681.2551281016289,2
Node 1,5.5951698092242195,681.2643518927466,2
Node 1,5.5951698092242195,681.2735516602667,2
Node 1,5.5951698092242195,681.2827274677769,2
Node 1,5.5951698092242195,681.2918793786915,2
Node 1,5.5951698092242195,681.3010074562516,2
Node 1,5.5951698092242195,681.3101117635255,2
Node 1,5.5951698092242195,681.3191923634097,2
Node 1,5.5951698092242195,681.3282493186289,2
Node 1,5.5951698092242195,681.3372826917366,2
Node 1,5.5951698092242195,681.3462925451158,2
Node 1,5.5951698092242195,681.3552789409795,2
Node 1,5.5951698092242195,681.3642419413707,2
Node 1,5.5951698092242195,681.3731816081633,2
Node 1,5.5951698092242195,681.382098003063,2
Node 1,5.5951698092242195,681.3909911876066,2
Node 1,5.5951698092242195,681.3998612231636,2
Node 1,5.5951698092242195,681.4087081709364,2
Node 1,5.5951698092242195,681.4175320919603,2
Node 1,5.5951698092242195,681.4263330471045,2
Node 1,5.5951698092242195,681.4351110970725,2
Node 1,5.5951698092242195,681.4438663024025,2
Node 1,5.5951698092242195,681.4525987234676,2
Node 1,5.5951698092242195,681.4613084204768,2
Node 1,5.5951698092242195,681.4699954534751,2
Node 1,5.5951698092242195,681.4786598823442,2
Node 1,5.5951698092242195,681.4873017668027,2
Node 1,5.5951698092242195,681.4959211664068,2
Node 1,5.5951698092242195,681.5045181405507,2
Node 1,5.5951698092242195,681.5130927484669,2
Node 1,5.5951698092242195,681.521645049227,2
Node 1,5.5951698092242195,681.530175101742,2
Node 1,5.5951698092242195,681.5386829647625,2
Node 1,5.5951698092242195,681.5471686968798,2
Node 1,5.5951698092242195,681.5556323565254,2
Node 1,5.5951698092242195,681.5640740019725,2
Node 1,5.5951698092242195,681.5724936913356,2
Node 1,5.5951698092242195,681.5808914825716,2
Node 1,5.5951698092242195,681.5892674334798,2
Node 1,5.5951698092242195,681.5976216017026,2
Node 1,5.5951698092242195,681.6059540447258,2
Node 1,5.5951698092242195,681.6142648198792,2
Node 1,5.5951698092242195,681.6225539843368,2
Node 1,5.5951698092242195,681.6308215951176,2
Node 1,5.5951698092242195,681.6390677090857,2
Node 1,5.5951698092242195,681.647292382951,2
Node 1,5.5951698092242195,681.6554956732696,2
Node 1,5.5951698092242195,681.6636776364438,2
Node 1,5.5951698092242195,681.6718383287234,2
Node 1,5.5951698092242195,681.6799778062053,2
Node 1,5.5951698092242195,681.6880961248345,2
Node 1,5.5951698092242195,681.6961933404041,2
Node 1,5.5951698092242195,681.7042695085561,2
Node 1,5.5951698092242195,681.7123246847816,2
Node 1,5.5951698092242195,681.7203589244215,2
Node 1,5.5951698092242195,681.7283722826664,2
Node 1,5.5951698092242195,681.7363648145576,2
Node 1,5.5951698092242195,681.7443365749874,2
Node 1,5.5951698092242195,681.752287618699,2
Node 1,5.5951698092242195,681.7602180002879,2
Node 1,5.5951698092242195,681.7681277742012,2
Node 1,5.5951698092242195,681.7760169947389,2
Node 1,5.5951698092242195,681.783885716054,2
Node 1,5.5951698092242195,681.7917339921528,2
Node 1,5.5951698092242195,681.7995618768956,2
Node 1,5.5951698092242195,681.8073694239968,2
Node 1,5.5951698092242195,681.8151566870254,2
Node 1,5.5951698092242195,681.8229237194057,2
Node 1,5.5951698092242195,681.8306705744174,2
Node 1,5.5951698092242195,681.838397305196,2
Node 1,5.5951698092242195,681.8461039647335,2
Node 1,5.5951698092242195,681.8537906058784,2
Node 1,5.5951698092242195,681.8614572813366,2
Node 1,5.5951698092242195,681.8691040436712,2
Node 1,5.5951698092242195,681.8767309453035,2
Node 1,5.5951698092242195,681.884338038513,2
Node 1,5.5951698092242195,681.891925375438,2
Node 1,5.5951698092242195,681.8994930080759,2
Node 1,5.5951698092242195,681.9070409882836,2
Node 1,5.5951698092242195,681.9145693677781,2
Node 1,5.5951698092242195,681.9220781981365,2
Node 1,5.5951698092242195,681.9295675307969,2
Node 1,5.5951698092242195,681.9370374170583,2
Node 1,5.5951698092242195,681.9444879080812,2
Node 1,5.5951698092242195,681.9519190548882,2
Node 1,5.5951698092242195,681.9593309083641,2
Node 1,5.5951698092242195,681.9667235192564,2
Node 1,5.5951698092242195,681.9740969381758,2
Node 1,5.5951698092242195,681.981451215596,2
Node 1,5.5951698092242195,681.9887864018552,2
Node 1,5.5951698092242195,681.9961025471554,2
Node 1,5.5951698092242195,682.0033997015632,2
Node 1,5.5951698092242195,682.0106779150105,2
Node 1,5.5951698092242195,682.0179372372944,2
Node 1,5.5951698092242195,682.0251777180778,2
Node 1,5.5951698092242195,682.0323994068896,2
Node 1,5.5951698092242195,682.0396023531254,2
Node 1,5.5951698092242195,682.0467866060477,2
Node 1,5.5951698092242195,682.0539522147861,2
Node 1,5.5951698092242195,682.0610992283381,2
Node 1,5.5951698092242195,682.068227695569,2
Node 1,5.5951698092242195,682.0753376652126,2
Node 1,5.5951698092242195,682.0824291858713,2
Node 1,5.5951698092242195,682.0895023060169,2
Node 1,5.5951698092242195,682.0965570739905,2
Node 1,5.5951698092242195,682.1035935380032,2
Node 1,5.5951698092242195,682.1106117461362,2
Node 1,5.5951698092242195,682.1176117463414,2
Node 1,5.5951698092242195,682.1245935864415,2
Node 1,5.5951698092242195,682.1315573141309,2
Node 1,5.5951698092242195,682.1385029769752,2
Node 1,5.5951698092242195,682.1454306224125,2
Node 1,5.5951698092242195,682.152340297753,2
Node 1,5.5951698092242195,682.1592320501798,2
Node 1,5.5951698092242195,682.166105926749,2
Node 1,5.5951698092242195,682.1729619743904,2
Node 1,5.5951698092242195,682.1798002399076,2
Node 1,5.5951698092242195,682.1866207699783,2
Node 1,5.5951698092242195,682.1934236111546,2
Node 1,5.5951698092242195,682.2002088098637,2
Node 1,5.5951698092242195,682.2069764124082,2
Node 1,5.5951698092242195,682.2137264649659,2
Node 1,5.5951698092242195,682.2204590135909,2
Node 1,5.5951698092242195,682.2271741042134,2
Node 1,5.5951698092242195,682.2338717826403,2
Node 1,5.5951698092242195,682.2405520945556,2
Node 1,5.5951698092242195,682.2472150855205,2
Node 1,5.5951698092242195,682.2538608009738,2
Node 1,5.5951698092242195,682.2604892862327,2
Node 1,5.5951698092242195,682.2671005864921,2
Node 1,5.5951698092242195,682.2736947468263,2
Node 1,5.5951698092242195,682.2802718121884,2
Node 1,5.5951698092242195,682.2868318274107,2
Node 1,5.5951698092242195,682.2933748372053,2
Node 1,5.5951698092242195,682.2999008861646,2
Node 1,5.5951698092242195,682.306410018761,2
Node 1,5.5951698092242195,682.3129022793479,2
Node 1,5.5951698092242195,682.3193777121597,2
Node 1,5.5951698092242195,682.3258363613123,2
Node 1,5.5951698092242195,682.3322782708032,2
Node 1,5.5951698092242195,682.3387034845118,2
Node 1,5.5951698092242195,682.3451120462003,2
Node 1,5.5951698092242195,682.3515039995132,2
Node 1,5.5951698092242195,682.3578793879782,2
Node 1,5.5951698092242195,682.3642382550065,2
Node 1,5.5951698092242195,682.3705806438928,2
Node 1,5.5951698092242195,682.376906597816,2
Node 1,5.5951698092242195,682.3832161598391,2
Node 1,5.5951698092242195,682.3895093729101,2
Node 1,5.5951698092242195,682.3957862798617,2
Node 1,5.5951698092242195,682.402046923412,2
Node 1,5.5951698092242195,682.4082913461647,2
Node 1,5.5951698092242195,682.4145195906096,2
Node 1,5.5951698092242195,682.4207316991227,2
Node 1,5.5951698092242195,682.4269277139664,2
Node 1,5.5951698092242195,682.4331076772902,2
Node 1,5.5951698092242195,682.4392716311307,2
Node 1,5.5951698092242195,682.4454196174122,2
Node 1,5.5951698092242195,682.4515516779466,2
Node 1,5.5951698092242195,682.457667854434,2
Node 1,5.5951698092242195,682.4637681884633,2
Node 1,5.5951698092242195,682.4698527215118,2
Node 1,5.5951698092242195,682.475921494946,2
Node 1,5.5951698092242195,682.4819745500217,2
Node 1,5.5951698092242195,682.4880119278847,2
Node 1,5.5951698092242195,682.4940336695705,2
Node 1,5.5951698092242195,682.500039816005,2
Node 1,5.5951698092242195,682.5060304080048,2
Node 1,5.5951698092242195,682.5120054862774,2
Node 1,5.5951698092242195,682.5179650914215,2
Node 1,5.5951698092242195,682.5239092639273,2
Node 1,5.5951698092242195,682.5298380441768,2
Node 1,5.5951698092242195,682.5357514724443,2
Node 1,5.5951698092242195,682.5416495888963,2
Node 1,5.5951698092242195,682.5475324335923,2
Node 1,5.5951698092242195,682.5534000464845,2
Node 1,5.5951698092242195,682.5592524674188,2
Node 1,5.5951698092242195,682.5650897361344,2
Node 1,5.5951698092242195,682.5709118922645,2
Node 1,5.5951698092242195,682.5767189753366,2
Node 1,5.5951698092242195,682.5825110247727,2
Node 1,5.5951698092242195,682.5882880798895,2
Node 1,5.5951698092242195,682.5940501798989,2
Node 1,5.5951698092242195,682.599797363908,2
Node 1,5.5951698092242195,682.6055296709199,2
Node 1,5.5951698092242195,682.6112471398332,2
Node 1,5.5951698092242195,682.616949809443,2
Node 1,5.5951698092242195,682.6226377184411,2
Node 1,5.5951698092242195,682.6283109054158,2
Node 1,5.5951698092242195,682.6339694088526,2
Node 1,5.5951698092242195,682.6396132671346,2
Node 1,5.5951698092242195,682.6452425185422,2
Node 1,5.5951698092242195,682.6508572012542,2
Node 1,5.5951698092242195,682.6564573533473,2
Node 1,5.5951698092242195,682.6620430127967,2
Node 1,5.5951698092242195,682.6676142174767,2
Node 1,5.5951698092242195,682.6731710051605,2
Node 1,5.5951698092242195,682.6787134135205,2
Node 1,5.5951698092242195,682.6842414801291,2
Node 1,5.5951698092242195,682.6897552424583,2
Node 1,5.5951698092242195,682.6952547378804,2
Node 1,5.5951698092242195,682.7007400036683,2
Node 1,5.5951698092242195,682.7062110769955,2
Node 1,5.5951698092242195,682.7116679949364,2
Node 1,5.5951698092242195,682.717110794467,2
Node 1,5.5951698092242195,682.7225395124646,2
Node 1,5.5951698092242195,682.7279541857084,2
Node 1,5.5951698092242195,682.7333548508799,2
Node 1,5.5951698092242195,682.7387415445627,2
Node 1,5.5951698092242195,682.7441143032432,2
Node 1,5.5951698092242195,682.7494731633108,2
Node 1,5.5951698092242195,682.7548181610576,2
Node 1,5.5951698092242195,682.7601493326798,2
Node 1,5.5951698092242195,682.765466714277,2
Node 1,5.5951698092242195,682.7707703418527,2
Node 1,5.5951698092242195,682.7760602513147,2
Node 1,5.5951698092242195,682.7813364784755,2
Node 1,5.5951698092242195,682.7865990590522,2
Node 1,5.5951698092242195,682.7918480286668,2
Node 1,5.5951698092242195,682.7970834228469,2
Node 1,5.5951698092242195,682.8023052770254,2
Node 1,5.5951698092242195,682.8075136265413,2
Node 1,5.5951698092242195,682.8127085066393,2
Node 1,5.5951698092242195,682.8178899524708,2
Node 1,5.5951698092242195,682.8230579990934,2
Node 1,5.5951698092242195,682.828212681472,2
Node 1,5.5951698092242195,682.8333540344782,2
Node 1,5.5951698092242195,682.8384820928912,2
Node 1,5.5951698092242195,682.8435968913979,2
Node 1,5.5951698092242195,682.8486984645926,2
Node 1,5.5951698092242195,682.8537868469783,2
Node 1,5.5951698092242195,682.8588620729661,2
Node 1,5.5951698092242195,682.8639241768756,2
Node 1,5.5951698092242195,682.8689731929354,2
Node 1,5.5951698092242195,682.8740091552834,2
Node 1,5.5951698092242195,682.8790320979666,2
Node 1,5.5951698092242195,682.8840420549418,2
Node 1,5.5951698092242195,682.8890390600757,2
Node 1,5.5951698092242195,682.8940231471448,2
Node 1,5.5951698092242195,682.8989943498365,2
Node 1,5.5951698092242195,682.9039527017483,2
Node 1,5.5951698092242195,682.9088982363888,2
Node 1,5.5951698092242195,682.9138309871779,2
Node 1,5.5951698092242195,682.9187509874464,2
Node 1,5.5951698092242195,682.9236582704369,2
Node 1,5.5951698092242195,682.9285528693041,2
Node 1,5.5951698092242195,682.9334348171143,2
Node 1,5.5951698092242195,682.9383041468465,2
Node 1,5.5951698092242195,682.9431608913919,2
Node 1,5.5951698092242195,682.9480050835549,2
Node 1,5.5951698092242195,682.9528367560526,2
Node 1,5.5951698092242195,682.9576559415156,2
Node 1,5.5951698092242195,682.9624626724877,2
Node 1,5.5951698092242195,682.9672569814269,2
Node 1,5.5951698092242195,682.9720389007048,2
Node 1,5.5951698092242195,682.9768084626073,2
Node 1,5.5951698092242195,682.9815656993351,2
Node 1,5.5951698092242195,682.986310643003,2
Node 1,5.5951698092242195,682.991043325641,2
Node 1,5.5951698092242195,682.9957637791946,2
Node 1,5.5951698092242195,683.000472035524,2
Node 1,5.5951698092242195,683.0051681264056,2
Node 1,5.5951698092242195,683.0098520835312,2
Node 1,5.5951698092242195,683.014523938509,2
Node 1,5.5951698092242195,683.0191837228634,2
Node 1,5.5951698092242195,683.0238314680354,2
Node 1,5.5951698092242195,683.0284672053826,2
Node 1,5.5951698092242195,683.0330909661798,2
Node 1,5.5951698092242195,683.0377027816188,2
Node 1,5.5951698092242195,683.042302682809,2
Node 1,5.5951698092242195,683.0468907007773,2
Node 1,5.5951698092242195,683.0514668664688,2
Node 1,5.5951698092242195,683.0560312107464,2
Node 1,5.5951698092242195,683.0605837643915,2
Node 1,5.5951698092242195,683.065124558104,2
Node 1,5.5951698092242195,683.0696536225026,2
Node 1,5.5951698092242195,683.0741709881252,2
Node 1,5.5951698092242195,683.0786766854285,2
Node 1,5.5951698092242195,683.0831707447891,2
Node 1,5.5951698092242195,683.087653196503,2
Node 1,5.5951698092242195,683.0921240707861,2
Node 1,5.5951698092242195,683.0965833977746,2
Node 1,5.5951698092242195,683.1010312075247,2
Node 1,5.5951698092242195,683.1054675300134,2
Node 1,5.5951698092242195,683.1098923951384,2
Node 1,5.5951698092242195,683.1143058327184,2
Node 1,5.5951698092242195,683.1187078724932,2
Node 1,5.5951698092242195,683.1230985441241,2
Node 1,5.5951698092242195,683.1274778771939,2
Node 1,5.5951698092242195,683.1318459012073,2
Node 1,5.5951698092242195,683.136202645591,2
Node 1,5.5951698092242195,683.140548139694,2
Node 1,5.5951698092242195,683.1448824127879,2
Node 1,5.5951698092242195,683.1492054940666,2
Node 1,5.5951698092242195,683.1535174126473,2
Node 1,5.5951698092242195,683.15781819757,2
Node 1,5.5951698092242195,683.1621078777982,2
Node 1,5.5951698092242195,683.1663864822189,2
Node 1,5.5951698092242195,683.1706540396426,2
Node 1,5.5951698092242195,683.174910578804,2
Node 1,5.5951698092242195,683.1791561283618,2
Node 1,5.5951698092242195,683.1833907168991,2
Node 1,5.5951698092242195,683.1876143729236,2
Node 1,5.5951698092242195,683.1918271248675,2
Node 1,5.5951698092242195,683.1960290010882,2
Node 1,5.5951698092242195,683.2002200298682,2
Node 1,5.5951698092242195,683.2044002394155,2
Node 1,5.5951698092242195,683.2085696578633,2
Node 1,5.5951698092242195,683.212728313271,2
Node 1,5.5951698092242195,683.2168762336237,2
Node 1,5.5951698092242195,683.2210134468327,2
Node 1,5.5951698092242195,683.2251399807358,2
Node 1,5.5951698092242195,683.2292558630973,2
Node 1,5.5951698092242195,683.2333611216081,2
Node 1,5.5951698092242195,683.2374557838864,2
Node 1,5.5951698092242195,683.2415398774773,2
Node 1,5.5951698092242195,683.2456134298535,2
Node 1,5.5951698092242195,683.249676468415,2
Node 1,5.5951698092242195,683.2537290204898,2
Node 1,5.5951698092242195,683.2577711133337,2
Node 1,5.5951698092242195,683.2618027741305,2
Node 1,5.5951698092242195,683.2658240299928,2
Node 1,5.5951698092242195,683.2698349079614,2
Node 1,5.5951698092242195,683.2738354350058,2
Node 1,5.5951698092242195,683.2778256380248,2
Node 1,5.5951698092242195,683.2818055438457,2
Node 1,5.5951698092242195,683.2857751792258,2
Node 1,5.5951698092242195,683.2897345708514,2
Node 1,5.5951698092242195,683.2936837453385,2
Node 1,5.5951698092242195,683.2976227292335,2
Node 1,5.5951698092242195,683.3015515490122,2
Node 1,5.5951698092242195,683.3054702310811,2
Node 1,5.5951698092242195,683.3093788017771,2
Node 1,5.5951698092242195,683.3132772873676,2
Node 1,5.5951698092242195,683.3171657140508,2
Node 1,5.5951698092242195,683.3210441079561,2
Node 1,5.5951698092242195,683.3249124951441,2
Node 1,5.5951698092242195,683.3287709016064,2
Node 1,5.5951698092242195,683.3326193532666,2
Node 1,5.5951698092242195,683.33645787598,2
Node 1,5.5951698092242195,683.3402864955337,2
Node 1,5.5951698092242195,683.344105237647,2
Node 1,5.5951698092242195,683.3479141279714,2
Node 1,5.5951698092242195,683.3517131920911,2
Node 1,5.5951698092242195,683.3555024555228,2
Node 1,5.5951698092242195,683.3592819437162,2
Node 1,5.5951698092242195,683.3630516820537,2
Node 1,5.5951698092242195,683.3668116958513,2
Node 1,5.5951698092242195,683.3705620103583,2
Node 1,5.5951698092242195,683.3743026507575,2
Node 1,5.5951698092242195,683.3780336421654,2
Node 1,5.5951698092242195,683.3817550096327,2
Node 1,5.5951698092242195,683.3854667781438,2
Node 1,5.5951698092242195,683.3891689726179,2
Node 1,5.5951698092242195,683.3928616179082,2
Node 1,5.5951698092242195,683.3965447388028,2
Node 1,5.5951698092242195,683.4002183600246,2
Node 1,5.5951698092242195,683.4038825062314,2
Node 1,5.5951698092242195,683.4075372020163,2
Node 1,5.5951698092242195,683.4111824719076,2
Node 1,5.5951698092242195,683.4148183403694,2
